Domain,Base Domain,Scanned Hostname,SSLv2,SSLv3,TLSv1.0,TLSv1.1,TLSv1.2,Any Forward Secrecy,All Forward Secrecy,Weakest DH Group Size,Any RC4,All RC4,Any 3DES,Key Type,Key Length,Signature Algorithm,SHA-1 in Served Chain,SHA-1 in Constructed Chain,Not Before,Not After,Highest Served Issuer,Highest Constructed Issuer,Errors
lci.oarhq.noaa.gov,noaa.gov,lci.oarhq.noaa.gov,False,False,True,True,True,True,False,521,False,False,True,,,,,,,,,,
lcls.aps.anl.gov,anl.gov,,,,,,,,,,,,,,,,,,,,,,
lcluc.hq.nasa.gov,nasa.gov,lcluc.hq.nasa.gov,False,False,False,True,True,True,True,256,False,False,False,,,,,,,,,,
lcmeet.pnnl.gov,pnnl.gov,lcmeet.pnnl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
lcms.nifc.gov,nifc.gov,lcms.nifc.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
lcodocs.lanl.gov,lanl.gov,lcodocs.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
lcrc.anl.gov,anl.gov,lcrc.anl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
lcrd.gsfc.nasa.gov,nasa.gov,lcrd.gsfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
lcre.loc.gov,loc.gov,lcre.loc.gov,False,True,True,True,True,True,False,256,True,False,True,,,,,,,,,,
lcs.usaccess.gsa.gov,gsa.gov,lcs.usaccess.gsa.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
lct.npn.faa.gov,faa.gov,lct.npn.faa.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
lcwac.pnnl.gov,pnnl.gov,lcwac.pnnl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
lcweb.loc.gov,loc.gov,www.lcweb.loc.gov,True,True,True,False,False,True,False,1024,True,False,True,,,,,,,,,,
lcweb2.loc.gov,loc.gov,lcweb2.loc.gov,False,False,True,False,False,True,False,1024,True,False,True,,,,,,,,,,
lcweb4.loc.gov,loc.gov,lcweb4.loc.gov,False,False,True,False,False,True,False,1024,True,False,True,,,,,,,,,,
lcwebservices.pnnl.gov,pnnl.gov,lcwebservices.pnnl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
ld.hq.nasa.gov,nasa.gov,ld.hq.nasa.gov,False,False,False,True,True,True,True,256,False,False,False,,,,,,,,,,
lda.congress.gov,congress.gov,lda.congress.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
ldap.fai.gov,fai.gov,ldap.fai.gov,False,False,False,True,True,True,True,256,False,False,False,,,,,,,,,,
ldas.gsfc.nasa.gov,nasa.gov,ldas.gsfc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
ldcm-cal.gsfc.nasa.gov,nasa.gov,ldcm-cal.gsfc.nasa.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
ldcm.gsfc.nasa.gov,nasa.gov,ldcm.gsfc.nasa.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
ldcm.nasa.gov,nasa.gov,www.ldcm.nasa.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
ldcm.usgs.gov,usgs.gov,ldcm.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
ldcmvpn.gsfc.nasa.gov,nasa.gov,ldcmvpn.gsfc.nasa.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
ldgw01.llnl.gov,llnl.gov,ldgw01.llnl.gov,False,False,False,True,True,True,False,256,False,False,True,,,,,,,,,,
ldmg.nrel.gov,nrel.gov,ldmg.nrel.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
ldn.nhlbi.nih.gov,nih.gov,ldn.nhlbi.nih.gov,False,False,False,True,True,True,True,256,False,False,False,,,,,,,,,,
ldp.nasa.gov,nasa.gov,ldp.nasa.gov,False,False,False,True,True,True,True,256,False,False,False,,,,,,,,,,
ldrd.fnal.gov,fnal.gov,ldrd.fnal.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
ldrd.lanl.gov,lanl.gov,ldrd.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
ldrd.sandia.gov,sandia.gov,ldrd.sandia.gov,False,False,True,True,True,False,False,,True,False,True,,,,,,,,,,
ldsid.nlm.nih.gov,nih.gov,ldsid.nlm.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lea-proxyout.lanl.gov,lanl.gov,lea-proxyout.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
leadership.cpsc.gov,cpsc.gov,leadership.cpsc.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
leadership.opm.gov,opm.gov,leadership.opm.gov,False,False,True,True,True,True,False,521,False,False,False,,,,,,,,,,
leadpaint.sc.egov.usda.gov,usda.gov,leadpaint.sc.egov.usda.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
leadville.fws.gov,fws.gov,leadville.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
leag.larc.nasa.gov,nasa.gov,leag.larc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
leahy.senate.gov,senate.gov,www.leahy.senate.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lean-product-design.18f.gov,18f.gov,lean-product-design.18f.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
leap.nasa.gov,nasa.gov,leap.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
leap.srs.gov,srs.gov,leap.srs.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
learn-author.dhs.gov,dhs.gov,learn-author.dhs.gov,False,False,True,True,True,True,False,2048,False,False,False,,,,,,,,,,
learn-pub.dhs.gov,dhs.gov,learn-pub.dhs.gov,False,False,True,True,True,True,False,2048,False,False,False,,,,,,,,,,
learn.childwelfare.gov,childwelfare.gov,learn.childwelfare.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
learn.dhs.gov,dhs.gov,learn.dhs.gov,False,False,True,True,True,True,False,2048,False,False,False,,,,,,,,,,
learn.faa.gov,faa.gov,learn.faa.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
learn.fletc.gov,fletc.gov,www.learn.fletc.gov,False,False,True,True,True,True,False,2048,False,False,False,,,,,,,,,,
learn.hsintest.dhs.gov,dhs.gov,learn.hsintest.dhs.gov,False,False,True,True,True,True,False,2048,False,False,False,,,,,,,,,,
learn.jpl.nasa.gov,nasa.gov,learn.jpl.nasa.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
learn.nlm.nih.gov,nih.gov,learn.nlm.nih.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
learn.peacecorps.gov,peacecorps.gov,learn.peacecorps.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
learn3.hsintest.dhs.gov,dhs.gov,learn3.hsintest.dhs.gov,False,False,True,True,True,True,False,2048,False,False,False,,,,,,,,,,
learn4.hsintest.dhs.gov,dhs.gov,learn4.hsintest.dhs.gov,False,False,True,True,True,True,False,2048,False,False,False,,,,,,,,,,
learndev.faa.gov,faa.gov,learndev.faa.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
learner.lincs.ed.gov,ed.gov,learner.lincs.ed.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
learner.pnl.gov,pnl.gov,learner.pnl.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
learning.hhs.gov,hhs.gov,learning.hhs.gov,False,False,False,True,True,True,False,256,False,False,True,,,,,,,,,,
learning.loc.gov,loc.gov,learning.loc.gov,False,False,True,False,False,True,False,1024,True,False,True,,,,,,,,,,
learning.ornl.gov,ornl.gov,learning.ornl.gov,False,True,True,False,False,True,False,1024,True,False,True,,,,,,,,,,
learning.peacecorps.gov,peacecorps.gov,learning.peacecorps.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
learning.sandia.gov,sandia.gov,learning.sandia.gov,False,False,True,True,True,False,False,,True,False,True,,,,,,,,,,
learningcenter.niaid.nih.gov,nih.gov,learningcenter.niaid.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
learningconnection.opm.gov,opm.gov,learningconnection.opm.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
learninglink.dol.gov,dol.gov,learninglink.dol.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
learningresources.nga.gov,nga.gov,learningresources.nga.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
learnusms.usmarshals.gov,usmarshals.gov,www.learnusms.usmarshals.gov,False,False,False,True,True,True,False,256,False,False,True,,,,,,,,,,
leash.lanl.gov,lanl.gov,leash.lanl.gov,False,True,True,False,False,False,False,,True,False,True,,,,,,,,,,
leavenworth.fws.gov,fws.gov,leavenworth.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
leavenworth.va.gov,va.gov,www.leavenworth.va.gov,False,False,False,True,True,True,False,384,False,False,False,,,,,,,,,,
leb.fbi.gov,fbi.gov,leb.fbi.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
lebanon.va.gov,va.gov,,,,,,,,,,,,,,,,,,,,,,
ledermanlab.nhlbi.nih.gov,nih.gov,ledermanlab.nhlbi.nih.gov,False,False,False,True,True,True,True,256,False,False,False,,,,,,,,,,
ledextract.ces.census.gov,census.gov,ledextract.ces.census.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
lee.house.gov,house.gov,lee.house.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lee.senate.gov,senate.gov,www.lee.senate.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
leelab.nci.nih.gov,nih.gov,leelab.nci.nih.gov,False,False,False,False,True,True,True,384,False,False,False,,,,,,,,,,
leemetcalf.fws.gov,fws.gov,leemetcalf.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
legacy.adlnet.gov,adlnet.gov,legacy.adlnet.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
legacy.cio.gov,cio.gov,legacy.cio.gov,False,True,True,True,True,True,False,256,True,False,True,,,,,,,,,,
legacy.eisenhowermemorial.gov,eisenhowermemorial.gov,legacy.eisenhowermemorial.gov,False,True,True,True,True,True,False,256,False,False,True,,,,,,,,,,
legacy.gsfc.nasa.gov,nasa.gov,legacy.gsfc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
legacy.jpl.nasa.gov,nasa.gov,legacy.jpl.nasa.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
legacy.secretservice.gov,secretservice.gov,legacy.secretservice.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
legacy.usaspending.gov,usaspending.gov,legacy.usaspending.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
legacyholdings-acc.fiscal.treasury.gov,treasury.gov,legacyholdings-acc.fiscal.treasury.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
legallibrary.rrb.gov,rrb.gov,legallibrary.rrb.gov,False,False,True,False,True,True,False,256,False,False,False,,,,,,,,,,
legcounsel.house.gov,house.gov,legcounsel.house.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
legislative.cancer.gov,cancer.gov,legislative.cancer.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
legislative.nasa.gov,nasa.gov,www.legislative.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lehd.ces.census.gov,census.gov,lehd.ces.census.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
lehdweb.ces.census.gov,census.gov,lehdweb.ces.census.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
lemis.fws.gov,fws.gov,lemis.fws.gov,False,False,False,False,True,False,False,,False,False,True,,,,,,,,,,
lemistraining.fws.gov,fws.gov,lemistraining.fws.gov,False,False,True,True,True,False,False,,False,False,True,,,,,,,,,,
lemnos.gsfc.nasa.gov,nasa.gov,lemnos.gsfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
lens.iac.anl.gov,anl.gov,lens.iac.anl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
lens.uscourts.gov,uscourts.gov,lens.uscourts.gov,False,False,True,True,True,True,False,192,False,False,False,,,,,,,,,,
lenspt1.iac.anl.gov,anl.gov,lenspt1.iac.anl.gov,False,False,False,False,True,True,False,256,False,False,True,,,,,,,,,,
lenspt2.iac.anl.gov,anl.gov,lenspt2.iac.anl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
lenspt3.iac.anl.gov,anl.gov,lenspt3.iac.anl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
leo.cjis.gov,cjis.gov,leo.cjis.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
leonid.arc.nasa.gov,nasa.gov,leonid.arc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
lep-pds.gsfc.nasa.gov,nasa.gov,lep-pds.gsfc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
leptinstudy.nichd.nih.gov,nih.gov,leptinstudy.nichd.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lersearch.inl.gov,inl.gov,lersearch.inl.gov,False,False,True,False,False,True,False,256,False,False,False,,,,,,,,,,
lesotho.peacecorps.gov,peacecorps.gov,lesotho.peacecorps.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
lessonslearned.doe.gov,doe.gov,lessonslearned.doe.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
lessonslearned.lbl.gov,lbl.gov,lessonslearned.lbl.gov,False,False,False,False,True,True,False,256,False,False,True,,,,,,,,,,
letgirlslearn.peacecorps.gov,peacecorps.gov,www.letgirlslearn.peacecorps.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
letraining.training.nij.gov,nij.gov,letraining.training.nij.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
lets.lbl.gov,lbl.gov,lets.lbl.gov,False,False,False,False,True,True,False,256,False,False,True,,,,,,,,,,
letsmove.obamawhitehouse.archives.gov,archives.gov,letsmove.obamawhitehouse.archives.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
letsmove.obamawhitehouse.gov,obamawhitehouse.gov,letsmove.obamawhitehouse.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
leukemia.cancer.gov,cancer.gov,leukemia.cancer.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
levin.house.gov,house.gov,levin.house.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lexbuild.nlm.nih.gov,nih.gov,lexbuild.nlm.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lexington.va.gov,va.gov,www.lexington.va.gov,False,False,False,True,True,True,False,384,False,False,False,,,,,,,,,,
lexsrv1.nlm.nih.gov,nih.gov,lexsrv1.nlm.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lexsrv2.nlm.nih.gov,nih.gov,lexsrv2.nlm.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lexsrv3.nlm.nih.gov,nih.gov,lexsrv3.nlm.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lf.senate.gov,senate.gov,lf.senate.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
lfextracta.cr.usgs.gov,usgs.gov,lfextracta.cr.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lfextractb.cr.usgs.gov,usgs.gov,lfextractb.cr.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lfmi.ninds.nih.gov,nih.gov,www.lfmi.ninds.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lforms-demo.nlm.nih.gov,nih.gov,lforms-demo.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lforms-service.wip.nlm.nih.gov,nih.gov,lforms-service.wip.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lfpott.nih.gov,nih.gov,lfpott.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lfs.cancer.gov,cancer.gov,lfs.cancer.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lft.gsaig.gov,gsaig.gov,lft.gsaig.gov,False,False,False,False,True,False,False,,False,False,True,,,,,,,,,,
lft.jpl.nasa.gov,nasa.gov,lft.jpl.nasa.gov,False,False,False,False,True,True,False,256,False,False,False,,,,,,,,,,
lfts.senate.gov,senate.gov,lfts.senate.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lgbt-polis.house.gov,house.gov,lgbt-polis.house.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lgconfweb-ext.cdc.gov,cdc.gov,lgconfweb-ext.cdc.gov,False,False,True,True,True,True,False,384,False,False,True,,,,,,,,,,
lgdfm1.ncifcrf.gov,ncifcrf.gov,lgdfm1.ncifcrf.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lgdfm3.ncifcrf.gov,ncifcrf.gov,lgdfm3.ncifcrf.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lgraham.senate.gov,senate.gov,www.lgraham.senate.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lgsp.llnl.gov,llnl.gov,lgsp.llnl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
lgsun.grc.nia.nih.gov,nih.gov,lgsun.grc.nia.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lgsun.irp.nia.nih.gov,nih.gov,lgsun.irp.nia.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
lhc-auth.nlm.nih.gov,nih.gov,,,,,,,,,,,,,,,,,,,,,,
lhc-formbuilder.lhc.nlm.nih.gov,nih.gov,lhc-formbuilder.lhc.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhc-forms.lhc.nlm.nih.gov,nih.gov,lhc-forms.lhc.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhc-nccs.nlm.nih.gov,nih.gov,lhc-nccs.nlm.nih.gov,False,False,True,False,False,False,False,,False,False,False,,,,,,,,,,
lhce-brat.nlm.nih.gov,nih.gov,lhce-brat.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhce-medpix1.nlm.nih.gov,nih.gov,lhce-medpix1.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhce-medpix2.nlm.nih.gov,nih.gov,lhce-medpix2.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhce-openi-backup.nlm.nih.gov,nih.gov,lhce-openi-backup.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhcg-scrubberlxvm.nlm.nih.gov,nih.gov,lhcg-scrubberlxvm.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhcnccsecm.nlm.nih.gov,nih.gov,lhcnccsecm.nlm.nih.gov,False,False,True,False,False,False,False,,False,False,False,,,,,,,,,,
lhcnccsmnts.nlm.nih.gov,nih.gov,lhcnccsmnts.nlm.nih.gov,False,False,True,False,False,False,False,,False,False,False,,,,,,,,,,
lhcp-images.nlm.nih.gov,nih.gov,lhcp-images.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhcp-pmhh.nlm.nih.gov,nih.gov,lhcp-pmhh.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhcpub1.nlm.nih.gov,nih.gov,lhcpub1.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhcpub2.nlm.nih.gov,nih.gov,lhcpub2.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhcs-solr101.nlm.nih.gov,nih.gov,lhcs-solr101.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhea-glast.gsfc.nasa.gov,nasa.gov,lhea-glast.gsfc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhea.gsfc.nasa.gov,nasa.gov,lhea.gsfc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lheawww.gsfc.nasa.gov,nasa.gov,lheawww.gsfc.nasa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhncbc.nlm.nih.gov,nih.gov,lhncbc.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lhncbc.wip.nlm.nih.gov,nih.gov,lhncbc.wip.nlm.nih.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
li-fraumeni-syndrome.cancer.gov,cancer.gov,li-fraumeni-syndrome.cancer.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
li-gis.cancer.gov,cancer.gov,li-gis.cancer.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
liaison.nationalblueribbonschools.ed.gov,ed.gov,liaison.nationalblueribbonschools.ed.gov,False,False,True,True,True,True,False,521,False,False,True,,,,,,,,,,
liaisons.usgs.gov,usgs.gov,liaisons.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lib-2016.jpl.nasa.gov,nasa.gov,lib-2016.jpl.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
lib-www.lanl.gov,lanl.gov,lib-www.lanl.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lib.noaa.gov,noaa.gov,www.lib.noaa.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
lib.nwfsc.noaa.gov,noaa.gov,,,,,,,,,,,,,,,,,,,,,,
libauth.nga.gov,nga.gov,,,,,,,,,,,,,,,,,,,,,,
libcat.ornl.gov,ornl.gov,libcat.ornl.gov,False,False,True,False,False,False,False,,False,False,True,,,,,,,,,,
liberia.peacecorps.gov,peacecorps.gov,liberia.peacecorps.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
libguides.fdlp.gov,fdlp.gov,libguides.fdlp.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
libraries.arc.nasa.gov,nasa.gov,libraries.arc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
library-ext.llnl.gov,llnl.gov,library-ext.llnl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
library-resources.lbl.gov,lbl.gov,library-resources.lbl.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
library.bpa.gov,bpa.gov,library.bpa.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
library.childwelfare.gov,childwelfare.gov,library.childwelfare.gov,False,False,True,True,True,True,False,570,False,False,False,,,,,,,,,,
library.doi.gov,doi.gov,library.doi.gov,False,False,False,False,True,False,False,,False,False,True,,,,,,,,,,
library.dol.gov,dol.gov,www.library.dol.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
library.fatherhood.gov,fatherhood.gov,library.fatherhood.gov,False,False,True,True,True,True,False,570,False,False,False,,,,,,,,,,
library.fws.gov,fws.gov,library.fws.gov,False,False,False,False,True,True,False,256,True,False,True,,,,,,,,,,
library.lanl.gov,lanl.gov,library.lanl.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
library.llnl.gov,llnl.gov,library.llnl.gov,True,True,True,False,False,True,False,512,True,False,True,,,,,,,,,,
library.ncifcrf.gov,ncifcrf.gov,library.ncifcrf.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
library.nga.gov,nga.gov,library.nga.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
library.niehs.nih.gov,nih.gov,library.niehs.nih.gov,False,False,True,True,True,True,True,256,False,False,False,,,,,,,,,,
library.noaa.gov,noaa.gov,library.noaa.gov,False,False,True,True,True,True,False,256,True,False,True,,,,,,,,,,
library.nps.gov,nps.gov,www.library.nps.gov,False,False,False,False,True,True,False,256,False,False,True,,,,,,,,,,
library.usgs.gov,usgs.gov,library.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
libraryils.dol.gov,dol.gov,libraryils.dol.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
librarymedia.nga.gov,nga.gov,librarymedia.nga.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
libraryphoto.cr.usgs.gov,usgs.gov,libraryphoto.cr.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
libraryweb.pnnl.gov,pnnl.gov,libraryweb.pnnl.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
licensing.copyright.gov,copyright.gov,licensing.copyright.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
licensing.fcc.gov,fcc.gov,licensing.fcc.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
licensing.ofac.treas.gov,treas.gov,licensing.ofac.treas.gov,False,False,True,True,True,True,False,256,True,False,True,,,,,,,,,,
licensinguat.ofac.treas.gov,treas.gov,licensinguat.ofac.treas.gov,False,False,True,True,True,True,False,256,True,False,True,,,,,,,,,,
lidar.jpl.nasa.gov,nasa.gov,lidar.jpl.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
lidarradar.jpl.nasa.gov,nasa.gov,lidarradar.jpl.nasa.gov,False,False,False,False,True,True,True,521,False,False,False,,,,,,,,,,
lieu.house.gov,house.gov,lieu.house.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
life.llnl.gov,llnl.gov,life.llnl.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
life.pnnl.gov,pnnl.gov,life.pnnl.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
lightingsolutions.energy.gov,energy.gov,lightingsolutions.energy.gov,False,False,True,True,True,True,False,384,False,False,False,,,,,,,,,,
lightning.nsstc.nasa.gov,nasa.gov,lightning.nsstc.nasa.gov,False,False,False,False,True,True,True,256,False,False,False,,,,,,,,,,
lightningapi.nifc.gov,nifc.gov,lightningapi.nifc.gov,False,False,True,True,True,True,False,256,False,False,True,,,,,,,,,,
liheapch.acf.hhs.gov,hhs.gov,,,,,,,,,,,,,,,,,,,,,,
liheappm.acf.hhs.gov,hhs.gov,liheappm.acf.hhs.gov,False,False,True,True,True,True,False,570,False,False,False,,,,,,,,,,
lihtc.huduser.gov,huduser.gov,lihtc.huduser.gov,False,False,True,True,True,True,False,521,False,False,False,,,,,,,,,,
lima.gsfc.nasa.gov,nasa.gov,lima.gsfc.nasa.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
lima.nasa.gov,nasa.gov,lima.nasa.gov,False,False,False,True,True,True,False,256,False,False,False,,,,,,,,,,
lima.usgs.gov,usgs.gov,lima.usgs.gov,False,False,True,True,True,True,False,256,False,False,False,,,,,,,,,,
